"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"41549","14/1/2007","13:52:00",1.636,0.29,240.39,6.8,0,0,18,2007-01-14 13:52:00
"41550","14/1/2007","13:53:00",1.646,0.304,239.54,7,0,0,18,2007-01-14 13:53:00
"41551","14/1/2007","13:54:00",1.7,0.396,239.98,7.2,0,0,17,2007-01-14 13:54:00
"41552","14/1/2007","13:55:00",1.718,0.404,241.5,7.2,0,0,18,2007-01-14 13:55:00
"41553","14/1/2007","13:56:00",1.716,0.404,241.31,7.2,0,0,18,2007-01-14 13:56:00
"41554","14/1/2007","13:57:00",1.718,0.406,241.59,7.2,0,0,18,2007-01-14 13:57:00
"41555","14/1/2007","13:58:00",1.696,0.396,240.13,7.2,0,0,17,2007-01-14 13:58:00
"41556","14/1/2007","13:59:00",1.696,0.398,240.16,7.2,0,0,18,2007-01-14 13:59:00
"41557","14/1/2007","14:00:00",1.706,0.404,241.12,7.2,0,0,18,2007-01-14 14:00:00
"41558","14/1/2007","14:01:00",1.732,0.416,243.16,7.2,0,0,18,2007-01-14 14:01:00
"41559","14/1/2007","14:02:00",1.662,0.296,244.37,6.8,0,0,18,2007-01-14 14:02:00
"41560","14/1/2007","14:03:00",1.64,0.278,243.47,6.8,0,0,18,2007-01-14 14:03:00
"41561","14/1/2007","14:04:00",1.644,0.28,243.89,6.8,0,0,19,2007-01-14 14:04:00
"41562","14/1/2007","14:05:00",1.616,0.232,244.18,6.6,0,0,18,2007-01-14 14:05:00
"41563","14/1/2007","14:06:00",1.58,0.176,244.13,6.4,0,0,18,2007-01-14 14:06:00
"41564","14/1/2007","14:07:00",1.574,0.172,243.5,6.4,0,0,18,2007-01-14 14:07:00
"41565","14/1/2007","14:08:00",1.572,0.172,243.46,6.4,0,0,18,2007-01-14 14:08:00
"41566","14/1/2007","14:09:00",1.59,0.176,243.33,6.6,0,0,19,2007-01-14 14:09:00
"41567","14/1/2007","14:10:00",1.662,0.3,243.26,6.8,0,0,18,2007-01-14 14:10:00
"41568","14/1/2007","14:11:00",1.654,0.298,243.36,6.8,0,2,18,2007-01-14 14:11:00
"41569","14/1/2007","14:12:00",2.974,0.65,241.89,13,0,1,18,2007-01-14 14:12:00
"41570","14/1/2007","14:13:00",3.164,0.76,241.79,13.6,0,1,18,2007-01-14 14:13:00
"41571","14/1/2007","14:14:00",2.652,0.716,241.67,11.8,0,2,17,2007-01-14 14:14:00
"41572","14/1/2007","14:15:00",3.286,0.594,241.15,13.8,0,1,18,2007-01-14 14:15:00
"41573","14/1/2007","14:16:00",1.96,0.332,242.51,8.4,0,2,18,2007-01-14 14:16:00
"41574","14/1/2007","14:17:00",2.88,0.45,241.83,12.2,0,1,18,2007-01-14 14:17:00
"41575","14/1/2007","14:18:00",2.578,0.384,242.03,11.2,0,2,18,2007-01-14 14:18:00
"41576","14/1/2007","14:19:00",2.698,0.382,241.34,11.6,0,1,18,2007-01-14 14:19:00
"41577","14/1/2007","14:20:00",2.952,0.384,240.46,12.4,0,1,18,2007-01-14 14:20:00
"41578","14/1/2007","14:21:00",2.952,0.398,241.4,12.4,0,2,18,2007-01-14 14:21:00
"41579","14/1/2007","14:22:00",2.932,0.384,241.05,12.4,0,1,17,2007-01-14 14:22:00
"41580","14/1/2007","14:23:00",1.772,0.262,242.71,7.6,0,1,18,2007-01-14 14:23:00
"41581","14/1/2007","14:24:00",1.626,0.28,243.07,6.8,0,2,18,2007-01-14 14:24:00
"41582","14/1/2007","14:25:00",1.624,0.282,243.38,6.8,0,1,19,2007-01-14 14:25:00
"41583","14/1/2007","14:26:00",1.618,0.28,243.02,6.6,0,1,18,2007-01-14 14:26:00
"41584","14/1/2007","14:27:00",1.612,0.278,242.79,6.6,0,2,18,2007-01-14 14:27:00
"41585","14/1/2007","14:28:00",1.606,0.276,242.52,6.6,0,1,18,2007-01-14 14:28:00
"41586","14/1/2007","14:29:00",1.598,0.274,241.97,6.6,0,1,18,2007-01-14 14:29:00
"41587","14/1/2007","14:30:00",1.592,0.27,241.58,6.6,0,1,17,2007-01-14 14:30:00
"41588","14/1/2007","14:31:00",1.636,0.292,242.62,6.8,0,1,18,2007-01-14 14:31:00
"41589","14/1/2007","14:32:00",1.606,0.258,242.62,6.6,0,0,18,2007-01-14 14:32:00
"41590","14/1/2007","14:33:00",1.612,0.262,243.09,6.6,0,0,19,2007-01-14 14:33:00
"41591","14/1/2007","14:34:00",1.606,0.258,242.7,6.6,0,0,18,2007-01-14 14:34:00
"41592","14/1/2007","14:35:00",1.604,0.258,242.63,6.6,0,0,18,2007-01-14 14:35:00
"41593","14/1/2007","14:36:00",1.588,0.252,241.53,6.6,0,0,18,2007-01-14 14:36:00
"41594","14/1/2007","14:37:00",1.576,0.246,240.79,6.6,0,0,17,2007-01-14 14:37:00
"41595","14/1/2007","14:38:00",2.108,0.106,240.16,9.2,0,0,18,2007-01-14 14:38:00
"41596","14/1/2007","14:39:00",2.116,0.108,240.76,9.2,0,0,18,2007-01-14 14:39:00
"41597","14/1/2007","14:40:00",1.504,0.116,241.72,6.2,0,0,18,2007-01-14 14:40:00
"41598","14/1/2007","14:41:00",1.502,0.114,241.44,6.2,0,0,17,2007-01-14 14:41:00
"41599","14/1/2007","14:42:00",1.882,0.142,241.77,8.2,0,0,18,2007-01-14 14:42:00
"41600","14/1/2007","14:43:00",1.55,0.12,242.29,6.4,0,0,18,2007-01-14 14:43:00
"41601","14/1/2007","14:44:00",1.504,0.12,242.51,6.2,0,0,18,2007-01-14 14:44:00
"41602","14/1/2007","14:45:00",1.488,0.114,241.23,6.2,0,0,18,2007-01-14 14:45:00
"41603","14/1/2007","14:46:00",1.486,0.114,241.06,6.2,0,0,18,2007-01-14 14:46:00
"41604","14/1/2007","14:47:00",1.492,0.116,241.74,6.2,0,0,18,2007-01-14 14:47:00
"41605","14/1/2007","14:48:00",1.484,0.114,241.1,6.2,0,0,18,2007-01-14 14:48:00
"41606","14/1/2007","14:49:00",1.476,0.112,240.35,6,0,0,17,2007-01-14 14:49:00
"41607","14/1/2007","14:50:00",1.478,0.112,240.46,6,0,0,18,2007-01-14 14:50:00
"41608","14/1/2007","14:51:00",1.482,0.11,240.3,6.2,0,0,18,2007-01-14 14:51:00
"41609","14/1/2007","14:52:00",1.484,0.114,241.04,6.2,0,0,17,2007-01-14 14:52:00
"41610","14/1/2007","14:53:00",1.494,0.116,241.76,6.2,0,0,18,2007-01-14 14:53:00
"41611","14/1/2007","14:54:00",1.502,0.12,242.62,6.2,0,0,18,2007-01-14 14:54:00
"41612","14/1/2007","14:55:00",1.508,0.122,243.1,6.2,0,0,18,2007-01-14 14:55:00
"41613","14/1/2007","14:56:00",1.51,0.122,243.25,6.2,0,0,19,2007-01-14 14:56:00
"41614","14/1/2007","14:57:00",1.508,0.122,243.25,6.2,0,0,18,2007-01-14 14:57:00
"41615","14/1/2007","14:58:00",1.544,0.156,242.97,6.4,0,0,18,2007-01-14 14:58:00
"41616","14/1/2007","14:59:00",1.61,0.256,242.39,6.6,0,0,18,2007-01-14 14:59:00
"41617","14/1/2007","15:00:00",1.596,0.252,241.62,6.6,0,0,18,2007-01-14 15:00:00
"41618","14/1/2007","15:01:00",1.6,0.254,242.13,6.6,0,0,18,2007-01-14 15:01:00
"41619","14/1/2007","15:02:00",1.6,0.254,242.26,6.6,0,0,18,2007-01-14 15:02:00
"41620","14/1/2007","15:03:00",1.592,0.252,241.76,6.6,0,0,17,2007-01-14 15:03:00
"41621","14/1/2007","15:04:00",1.602,0.266,241.9,6.6,0,0,18,2007-01-14 15:04:00
"41622","14/1/2007","15:05:00",1.684,0.294,242.97,7,0,0,18,2007-01-14 15:05:00
"41623","14/1/2007","15:06:00",1.684,0.282,243.33,7,2,0,19,2007-01-14 15:06:00
"41624","14/1/2007","15:07:00",1.682,0.274,243.53,7,1,0,18,2007-01-14 15:07:00
"41625","14/1/2007","15:08:00",1.676,0.274,243.63,7,1,0,18,2007-01-14 15:08:00
"41626","14/1/2007","15:09:00",1.682,0.276,243.81,7,1,0,18,2007-01-14 15:09:00
"41627","14/1/2007","15:10:00",1.682,0.278,244.16,7,2,0,18,2007-01-14 15:10:00
"41628","14/1/2007","15:11:00",1.686,0.278,244.1,7,1,0,19,2007-01-14 15:11:00
"41629","14/1/2007","15:12:00",1.684,0.28,244.34,7,1,0,18,2007-01-14 15:12:00
"41630","14/1/2007","15:13:00",1.596,0.156,243.63,6.6,1,0,18,2007-01-14 15:13:00
"41631","14/1/2007","15:14:00",1.588,0.136,243.43,6.4,2,0,18,2007-01-14 15:14:00
"41632","14/1/2007","15:15:00",1.636,0.058,242.8,6.6,1,0,18,2007-01-14 15:15:00
"41633","14/1/2007","15:16:00",1.61,0,242.47,6.6,1,0,18,2007-01-14 15:16:00
"41634","14/1/2007","15:17:00",1.628,0,243.17,6.6,1,0,18,2007-01-14 15:17:00
"41635","14/1/2007","15:18:00",1.612,0,242.59,6.6,2,0,18,2007-01-14 15:18:00
"41636","14/1/2007","15:19:00",1.608,0,242.21,6.6,1,0,18,2007-01-14 15:19:00
"41637","14/1/2007","15:20:00",1.608,0,242.3,6.6,1,0,18,2007-01-14 15:20:00
"41638","14/1/2007","15:21:00",1.618,0,242.99,6.6,1,0,18,2007-01-14 15:21:00
"41639","14/1/2007","15:22:00",1.622,0,243.38,6.6,2,0,18,2007-01-14 15:22:00
"41640","14/1/2007","15:23:00",1.612,0.06,243.1,6.6,1,0,18,2007-01-14 15:23:00
"41641","14/1/2007","15:24:00",1.592,0.048,242.97,6.4,0,0,19,2007-01-14 15:24:00
"41642","14/1/2007","15:25:00",1.624,0,243.05,6.6,2,0,18,2007-01-14 15:25:00
"41643","14/1/2007","15:26:00",3.344,0,241.44,14.4,28,0,17,2007-01-14 15:26:00
"41644","14/1/2007","15:27:00",3.858,0,240.56,16,39,0,18,2007-01-14 15:27:00
"41645","14/1/2007","15:28:00",3.846,0,240.25,16,39,0,18,2007-01-14 15:28:00
"41646","14/1/2007","15:29:00",3.82,0,239.53,15.8,38,0,17,2007-01-14 15:29:00
"41647","14/1/2007","15:30:00",3.79,0,239.27,15.8,38,0,18,2007-01-14 15:30:00
"41648","14/1/2007","15:31:00",3.716,0,239.69,15.4,39,0,18,2007-01-14 15:31:00
"41649","14/1/2007","15:32:00",3.71,0,239.42,15.4,38,0,17,2007-01-14 15:32:00
"41650","14/1/2007","15:33:00",3.79,0.064,240.32,15.8,39,0,18,2007-01-14 15:33:00
"41651","14/1/2007","15:34:00",3.83,0.136,240.02,15.8,38,0,17,2007-01-14 15:34:00
"41652","14/1/2007","15:35:00",3.816,0.136,239.88,15.8,39,0,18,2007-01-14 15:35:00
"41653","14/1/2007","15:36:00",3.808,0.134,239.79,15.8,38,0,18,2007-01-14 15:36:00
"41654","14/1/2007","15:37:00",3.808,0.134,239.86,15.8,39,0,17,2007-01-14 15:37:00
"41655","14/1/2007","15:38:00",1.606,0.166,241.35,6.6,3,0,18,2007-01-14 15:38:00
"41656","14/1/2007","15:39:00",1.6,0.168,241.74,6.6,1,0,18,2007-01-14 15:39:00
"41657","14/1/2007","15:40:00",1.602,0.162,242.59,6.6,2,0,18,2007-01-14 15:40:00
"41658","14/1/2007","15:41:00",1.602,0.164,242.92,6.6,1,0,18,2007-01-14 15:41:00
"41659","14/1/2007","15:42:00",1.606,0.166,243.23,6.6,1,0,18,2007-01-14 15:42:00
"41660","14/1/2007","15:43:00",1.498,0.168,243.46,6.2,1,0,18,2007-01-14 15:43:00
"41661","14/1/2007","15:44:00",1.504,0.17,243.77,6.2,2,0,18,2007-01-14 15:44:00
"41662","14/1/2007","15:45:00",1.606,0.284,244.67,6.6,1,0,19,2007-01-14 15:45:00
"41663","14/1/2007","15:46:00",1.588,0.282,244.64,6.6,1,0,18,2007-01-14 15:46:00
"41664","14/1/2007","15:47:00",1.53,0.204,243.95,6.2,1,0,18,2007-01-14 15:47:00
"41665","14/1/2007","15:48:00",1.486,0.138,243.88,6,2,0,19,2007-01-14 15:48:00
"41666","14/1/2007","15:49:00",1.502,0.134,243.35,6.2,1,0,18,2007-01-14 15:49:00
"41667","14/1/2007","15:50:00",1.484,0.136,243.76,6,1,0,18,2007-01-14 15:50:00
"41668","14/1/2007","15:51:00",1.476,0.136,243.31,6,1,0,18,2007-01-14 15:51:00
"41669","14/1/2007","15:52:00",1.472,0.134,243.07,6,1,0,18,2007-01-14 15:52:00
"41670","14/1/2007","15:53:00",1.472,0.134,243.28,6,2,0,18,2007-01-14 15:53:00
"41671","14/1/2007","15:54:00",1.47,0.134,242.86,6,1,0,18,2007-01-14 15:54:00
"41672","14/1/2007","15:55:00",1.472,0.134,243.25,6,1,0,18,2007-01-14 15:55:00
"41673","14/1/2007","15:56:00",1.54,0.192,243.3,6.4,1,0,18,2007-01-14 15:56:00
"41674","14/1/2007","15:57:00",1.852,0.258,242.91,7.6,2,2,18,2007-01-14 15:57:00
"41675","14/1/2007","15:58:00",3.222,0.286,241.56,14,1,23,18,2007-01-14 15:58:00
"41676","14/1/2007","15:59:00",4.094,0.268,240.04,17,1,39,18,2007-01-14 15:59:00
"41677","14/1/2007","16:00:00",3.794,0.264,239.21,16.2,1,29,18,2007-01-14 16:00:00
"41678","14/1/2007","16:01:00",4.336,0.262,238.51,18.2,1,38,17,2007-01-14 16:01:00
"41679","14/1/2007","16:02:00",4.332,0.258,238.46,18.2,2,37,17,2007-01-14 16:02:00
"41680","14/1/2007","16:03:00",2.966,0.274,239.93,13,1,17,18,2007-01-14 16:03:00
"41681","14/1/2007","16:04:00",4.084,0.234,238.58,17,1,39,17,2007-01-14 16:04:00
"41682","14/1/2007","16:05:00",4.638,0.246,238.34,19.8,1,46,18,2007-01-14 16:05:00
"41683","14/1/2007","16:06:00",6.22,0.144,237.21,26.2,1,74,17,2007-01-14 16:06:00
"41684","14/1/2007","16:07:00",6.31,0.184,237.08,26.6,2,75,17,2007-01-14 16:07:00
"41685","14/1/2007","16:08:00",5.298,0.302,238.11,22.2,1,57,18,2007-01-14 16:08:00
"41686","14/1/2007","16:09:00",6.234,0.316,238.21,26.2,1,71,17,2007-01-14 16:09:00
"41687","14/1/2007","16:10:00",6.296,0.29,237.28,26.6,1,69,17,2007-01-14 16:10:00
"41688","14/1/2007","16:11:00",5.718,0.306,236.96,24.2,1,57,17,2007-01-14 16:11:00
"41689","14/1/2007","16:12:00",6.656,0.278,236.53,28,1,74,18,2007-01-14 16:12:00
"41690","14/1/2007","16:13:00",5.564,0.31,237.38,23.4,2,57,17,2007-01-14 16:13:00
"41691","14/1/2007","16:14:00",6.422,0.278,236.12,27.2,1,70,17,2007-01-14 16:14:00
"41692","14/1/2007","16:15:00",5.748,0.304,236.98,24.2,1,60,17,2007-01-14 16:15:00
"41693","14/1/2007","16:16:00",6.234,0.278,236.34,26.4,1,66,17,2007-01-14 16:16:00
"41694","14/1/2007","16:17:00",5.764,0.302,236.85,24.4,1,61,17,2007-01-14 16:17:00
"41695","14/1/2007","16:18:00",5.596,0.284,236.64,23.8,2,58,18,2007-01-14 16:18:00
"41696","14/1/2007","16:19:00",3.498,0.214,239.15,14.8,1,22,17,2007-01-14 16:19:00
"41697","14/1/2007","16:20:00",3.826,0.192,239.52,16.2,1,27,18,2007-01-14 16:20:00
"41698","14/1/2007","16:21:00",3.548,0.19,240.06,15.2,1,23,17,2007-01-14 16:21:00
"41699","14/1/2007","16:22:00",3.424,0.118,240.59,14.4,1,21,18,2007-01-14 16:22:00
"41700","14/1/2007","16:23:00",3.64,0.106,239.76,15.6,2,26,18,2007-01-14 16:23:00
"41701","14/1/2007","16:24:00",3.196,0.08,240.16,13.2,1,18,17,2007-01-14 16:24:00
"41702","14/1/2007","16:25:00",3.392,0.078,238.74,14.6,1,28,11,2007-01-14 16:25:00
"41703","14/1/2007","16:26:00",2.202,0.082,240.7,9.2,1,20,0,2007-01-14 16:26:00
"41704","14/1/2007","16:27:00",2.622,0.112,241.07,11.4,1,25,0,2007-01-14 16:27:00
"41705","14/1/2007","16:28:00",2.402,0.128,241.59,10,2,21,0,2007-01-14 16:28:00
"41706","14/1/2007","16:29:00",1.438,0.154,242.51,6,1,5,0,2007-01-14 16:29:00
"41707","14/1/2007","16:30:00",1.302,0.142,243.05,5.4,1,4,0,2007-01-14 16:30:00
"41708","14/1/2007","16:31:00",1.294,0.162,243.29,5.4,1,5,0,2007-01-14 16:31:00
"41709","14/1/2007","16:32:00",1.318,0.136,242.23,5.4,0,5,0,2007-01-14 16:32:00
"41710","14/1/2007","16:33:00",1.286,0.102,241.34,5.4,1,4,0,2007-01-14 16:33:00
"41711","14/1/2007","16:34:00",1.37,0.128,241.06,5.8,0,5,0,2007-01-14 16:34:00
"41712","14/1/2007","16:35:00",1.408,0.252,241.87,5.8,2,5,0,2007-01-14 16:35:00
"41713","14/1/2007","16:36:00",1.694,0.288,241.82,7,1,9,0,2007-01-14 16:36:00
"41714","14/1/2007","16:37:00",1.406,0.214,241.66,5.8,1,5,0,2007-01-14 16:37:00
"41715","14/1/2007","16:38:00",1.402,0.212,241.15,5.8,1,4,0,2007-01-14 16:38:00
"41716","14/1/2007","16:39:00",1.384,0.21,241.37,5.8,1,4,0,2007-01-14 16:39:00
"41717","14/1/2007","16:40:00",1.252,0.198,240.47,5.2,1,3,0,2007-01-14 16:40:00
"41718","14/1/2007","16:41:00",1.126,0.17,240.55,4.6,2,0,0,2007-01-14 16:41:00
"41719","14/1/2007","16:42:00",1.182,0.28,239.94,5,0,0,0,2007-01-14 16:42:00
"41720","14/1/2007","16:43:00",1.22,0.288,239.69,5.2,1,0,0,2007-01-14 16:43:00
"41721","14/1/2007","16:44:00",2.482,0.272,238.73,11.4,20,1,0,2007-01-14 16:44:00
"41722","14/1/2007","16:45:00",3.432,0.256,238.46,14.4,38,0,0,2007-01-14 16:45:00
"41723","14/1/2007","16:46:00",3.442,0.258,238.38,14.4,38,0,0,2007-01-14 16:46:00
"41724","14/1/2007","16:47:00",3.388,0.216,238.05,14.2,38,0,0,2007-01-14 16:47:00
"41725","14/1/2007","16:48:00",3.366,0.156,238.26,14,38,0,0,2007-01-14 16:48:00
"41726","14/1/2007","16:49:00",3.348,0.154,238.72,14,38,0,0,2007-01-14 16:49:00
"41727","14/1/2007","16:50:00",3.354,0.156,238.17,14,38,1,0,2007-01-14 16:50:00
"41728","14/1/2007","16:51:00",3.318,0.15,237.35,14,37,0,0,2007-01-14 16:51:00
"41729","14/1/2007","16:52:00",3.338,0.15,236.7,14,38,0,0,2007-01-14 16:52:00
"41730","14/1/2007","16:53:00",3.308,0.148,237.01,13.8,37,0,0,2007-01-14 16:53:00
"41731","14/1/2007","16:54:00",3.332,0.156,237.67,14,38,0,0,2007-01-14 16:54:00
"41732","14/1/2007","16:55:00",3.312,0.132,238.21,13.8,38,0,0,2007-01-14 16:55:00
"41733","14/1/2007","16:56:00",3.238,0,237.72,13.6,37,1,0,2007-01-14 16:56:00
"41734","14/1/2007","16:57:00",3.21,0,237.2,13.4,38,0,0,2007-01-14 16:57:00
"41735","14/1/2007","16:58:00",3.262,0,238.8,13.6,37,0,0,2007-01-14 16:58:00
"41736","14/1/2007","16:59:00",2.376,0,239.68,10.8,26,0,0,2007-01-14 16:59:00
"41737","14/1/2007","17:00:00",1.006,0,241.67,4.2,0,0,0,2007-01-14 17:00:00
"41738","14/1/2007","17:01:00",0.99,0,241.13,4,0,0,0,2007-01-14 17:01:00
"41739","14/1/2007","17:02:00",1.004,0,241.37,4.2,0,1,0,2007-01-14 17:02:00
"41740","14/1/2007","17:03:00",1.086,0.072,241.65,4.4,0,0,0,2007-01-14 17:03:00
"41741","14/1/2007","17:04:00",1.118,0.046,240.94,4.6,1,0,0,2007-01-14 17:04:00
"41742","14/1/2007","17:05:00",0.99,0,241.46,4,0,0,0,2007-01-14 17:05:00
"41743","14/1/2007","17:06:00",0.894,0,241.34,3.8,0,0,0,2007-01-14 17:06:00
"41744","14/1/2007","17:07:00",0.91,0.066,240.42,4,0,0,0,2007-01-14 17:07:00
"41745","14/1/2007","17:08:00",1.324,0,239.14,5.6,0,1,0,2007-01-14 17:08:00
"41746","14/1/2007","17:09:00",1.574,0,239.51,6.6,0,0,0,2007-01-14 17:09:00
"41747","14/1/2007","17:10:00",1.626,0,239.22,6.8,0,0,0,2007-01-14 17:10:00
"41748","14/1/2007","17:11:00",2.364,0.076,237.86,10.6,0,14,0,2007-01-14 17:11:00
"41749","14/1/2007","17:12:00",3.4,0.052,236.2,14.4,0,36,0,2007-01-14 17:12:00
"41750","14/1/2007","17:13:00",2.746,0.074,237.26,12.2,0,28,0,2007-01-14 17:13:00
"41751","14/1/2007","17:14:00",3.258,0.06,236.72,13.6,0,36,0,2007-01-14 17:14:00
"41752","14/1/2007","17:15:00",2.75,0.082,237,12.2,0,27,0,2007-01-14 17:15:00
"41753","14/1/2007","17:16:00",3.282,0.094,236.04,13.8,0,36,0,2007-01-14 17:16:00
"41754","14/1/2007","17:17:00",4.136,0.32,234.43,17.8,0,36,9,2007-01-14 17:17:00
"41755","14/1/2007","17:18:00",5.04,0.332,233.66,21.6,0,35,18,2007-01-14 17:18:00
"41756","14/1/2007","17:19:00",5.134,0.35,233.16,22,0,35,17,2007-01-14 17:19:00
"41757","14/1/2007","17:20:00",5.09,0.33,232.58,21.8,0,35,17,2007-01-14 17:20:00
"41758","14/1/2007","17:21:00",5.064,0.34,232.03,21.8,0,35,16,2007-01-14 17:21:00
"41759","14/1/2007","17:22:00",4.994,0.308,232.18,21.4,0,35,17,2007-01-14 17:22:00
"41760","14/1/2007","17:23:00",5.034,0.336,231.78,21.6,0,34,17,2007-01-14 17:23:00
"41761","14/1/2007","17:24:00",5.062,0.332,232.67,21.8,0,35,16,2007-01-14 17:24:00
"41762","14/1/2007","17:25:00",5.118,0.352,234.07,21.8,0,36,17,2007-01-14 17:25:00
"41763","14/1/2007","17:26:00",5.064,0.334,232.92,21.8,0,34,17,2007-01-14 17:26:00
"41764","14/1/2007","17:27:00",5.072,0.344,232.88,21.8,0,36,16,2007-01-14 17:27:00
"41765","14/1/2007","17:28:00",5.05,0.332,232.59,21.6,0,34,17,2007-01-14 17:28:00
"41766","14/1/2007","17:29:00",5.064,0.356,232.13,21.8,0,35,17,2007-01-14 17:29:00
"41767","14/1/2007","17:30:00",5.08,0.374,232.68,21.8,0,37,16,2007-01-14 17:30:00
"41768","14/1/2007","17:31:00",4.982,0.236,232.89,21.4,0,36,17,2007-01-14 17:31:00
"41769","14/1/2007","17:32:00",4.996,0.228,233.3,21.4,0,36,17,2007-01-14 17:32:00
"41770","14/1/2007","17:33:00",4.956,0.236,231.97,21.4,0,36,16,2007-01-14 17:33:00
"41771","14/1/2007","17:34:00",4.956,0.262,231.33,21.4,0,36,17,2007-01-14 17:34:00
"41772","14/1/2007","17:35:00",4.972,0.234,232.43,21.4,0,36,16,2007-01-14 17:35:00
"41773","14/1/2007","17:36:00",4.984,0.228,232.92,21.4,0,36,17,2007-01-14 17:36:00
"41774","14/1/2007","17:37:00",4.988,0.234,232.91,21.4,0,37,16,2007-01-14 17:37:00
"41775","14/1/2007","17:38:00",5.54,0.218,231.56,24,0,36,17,2007-01-14 17:38:00
"41776","14/1/2007","17:39:00",6.208,0.212,229.87,27,0,35,16,2007-01-14 17:39:00
"41777","14/1/2007","17:40:00",5.876,0.196,230.13,25.4,0,36,16,2007-01-14 17:40:00
"41778","14/1/2007","17:41:00",5.57,0.16,231.03,24,0,36,17,2007-01-14 17:41:00
"41779","14/1/2007","17:42:00",5.486,0.142,230.84,23.6,0,35,16,2007-01-14 17:42:00
"41780","14/1/2007","17:43:00",5.488,0.146,230.86,23.6,0,36,16,2007-01-14 17:43:00
"41781","14/1/2007","17:44:00",5.626,0.142,230.92,24.2,0,36,17,2007-01-14 17:44:00
"41782","14/1/2007","17:45:00",4.898,0.152,231.62,21.2,0,23,16,2007-01-14 17:45:00
"41783","14/1/2007","17:46:00",5.128,0.17,231.65,22.2,0,27,17,2007-01-14 17:46:00
"41784","14/1/2007","17:47:00",5.396,0.146,231.07,23.2,0,35,16,2007-01-14 17:47:00
"41785","14/1/2007","17:48:00",5.392,0.144,231,23.2,0,36,17,2007-01-14 17:48:00
"41786","14/1/2007","17:49:00",4.73,0.154,231.97,20.4,0,25,16,2007-01-14 17:49:00
"41787","14/1/2007","17:50:00",4.81,0.154,232.47,20.8,0,25,17,2007-01-14 17:50:00
"41788","14/1/2007","17:51:00",5.514,0.246,231.67,23.8,0,36,16,2007-01-14 17:51:00
"41789","14/1/2007","17:52:00",5.154,0.274,232,22.2,0,30,17,2007-01-14 17:52:00
"41790","14/1/2007","17:53:00",4.844,0.278,232.56,20.8,0,19,16,2007-01-14 17:53:00
"41791","14/1/2007","17:54:00",5.742,0.262,231.15,24.8,0,36,17,2007-01-14 17:54:00
"41792","14/1/2007","17:55:00",5.538,0.258,230.29,24,0,35,16,2007-01-14 17:55:00
"41793","14/1/2007","17:56:00",5.322,0.266,231.52,23,0,28,16,2007-01-14 17:56:00
"41794","14/1/2007","17:57:00",5.13,0.27,232.36,22.2,0,22,17,2007-01-14 17:57:00
"41795","14/1/2007","17:58:00",5.53,0.266,232.3,23.8,0,33,16,2007-01-14 17:58:00
"41796","14/1/2007","17:59:00",4.588,0.282,233.73,19.6,0,20,17,2007-01-14 17:59:00
"41797","14/1/2007","18:00:00",4.878,0.22,232.97,21.2,0,21,17,2007-01-14 18:00:00
"41798","14/1/2007","18:01:00",5.812,0.246,231.48,25,0,35,16,2007-01-14 18:01:00
"41799","14/1/2007","18:02:00",4.84,0.256,232.46,21,0,19,17,2007-01-14 18:02:00
"41800","14/1/2007","18:03:00",5.32,0.254,232.65,23,0,25,16,2007-01-14 18:03:00
"41801","14/1/2007","18:04:00",5.3,0.22,232.31,23,0,28,17,2007-01-14 18:04:00
"41802","14/1/2007","18:05:00",4.748,0.136,232.8,20.4,0,16,17,2007-01-14 18:05:00
"41803","14/1/2007","18:06:00",5.418,0.134,232.52,23.4,0,31,16,2007-01-14 18:06:00
"41804","14/1/2007","18:07:00",5.262,0.13,232.86,22.8,0,25,17,2007-01-14 18:07:00
"41805","14/1/2007","18:08:00",4.382,0.146,233.47,18.8,0,13,17,2007-01-14 18:08:00
"41806","14/1/2007","18:09:00",3.896,0.142,234.1,16.6,0,3,16,2007-01-14 18:09:00
"41807","14/1/2007","18:10:00",3.922,0.156,234.5,16.6,0,4,17,2007-01-14 18:10:00
"41808","14/1/2007","18:11:00",3.884,0.138,234.05,16.6,0,3,17,2007-01-14 18:11:00
"41809","14/1/2007","18:12:00",3.892,0.152,233.29,16.6,0,3,17,2007-01-14 18:12:00
"41810","14/1/2007","18:13:00",3.836,0.112,233.07,16.4,0,3,16,2007-01-14 18:13:00
"41811","14/1/2007","18:14:00",3.832,0.056,233.45,16.4,0,4,17,2007-01-14 18:14:00
"41812","14/1/2007","18:15:00",3.776,0,232.83,16.2,0,3,17,2007-01-14 18:15:00
"41813","14/1/2007","18:16:00",3.766,0,233.3,16,0,3,16,2007-01-14 18:16:00
"41814","14/1/2007","18:17:00",2.684,0,235.19,11.4,0,0,17,2007-01-14 18:17:00
"41815","14/1/2007","18:18:00",2.764,0.064,233.86,11.8,0,0,17,2007-01-14 18:18:00
"41816","14/1/2007","18:19:00",2.628,0.06,233.29,11.2,0,0,17,2007-01-14 18:19:00
"41817","14/1/2007","18:20:00",2.672,0.066,234.55,11.4,0,0,17,2007-01-14 18:20:00
"41818","14/1/2007","18:21:00",2.806,0.062,234.68,12,0,0,17,2007-01-14 18:21:00
"41819","14/1/2007","18:22:00",3.252,0.06,234.69,13.8,0,1,16,2007-01-14 18:22:00
